"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00289257939067209,1.79406052471353,0.022,0.008,1,"Progen","Ndst4"
0.00291815262686338,1.40022202362974,0.059,0.033,1,"Progen","St6galnac2"
0.00293637435811346,0.947325675156842,0.036,0.017,1,"Progen","Kcnn1"
0.00295064452766327,0.360332952756825,0.505,0.478,1,"Progen","Nfkbia"
0.00297913242592755,0.196046382192362,0.735,0.723,1,"Progen","Maged1"
0.00299184948902326,1.53124217213461,0.042,0.021,1,"Progen","Ydjc"
0.00299718253472907,0.273189590541772,0.552,0.538,1,"Progen","2900097C17Rik"
0.00302564362165023,0.758444923939835,0.181,0.14,1,"Progen","Pde12"
0.00307647153736368,1.44546322217313,0.042,0.021,1,"Progen","Calhm5"
0.00308945946066018,0.732545158498608,0.05,0.027,1,"Progen","Tlr12"
0.00317026025261301,0.3410703930324,0.487,0.468,1,"Progen","Lhfpl2"
0.00317658252904213,0.583063989904453,0.185,0.144,1,"Progen","Gstm2"
0.00318967516191407,0.32118971513362,0.421,0.386,1,"Progen","Slc44a1"
0.0032107043761987,0.692643331213808,0.128,0.092,1,"Progen","Map3k8"
0.00323406359316314,0.188045417064913,0.032,0.062,1,"Progen","9230114K14Rik"
0.00325965537635971,0.18432454633647,0.428,0.376,1,"Progen","Ednra"
0.00329777073476647,0.898663736033913,0.109,0.075,1,"Progen","Dusp7"
0.00330503788339354,2.65335228071447,0.013,0.003,1,"Progen","Mpo"
0.00330769814936646,1.32399154421321,0.029,0.012,1,"Progen","Gm13470"
0.00332173417800362,0.58938088821492,0.255,0.219,1,"Progen","Tvp23b"
0.00332918191396223,0.693020020534312,0.215,0.176,1,"Progen","Gusb"
0.00334298199598882,0.226876086173363,0.555,0.527,1,"Progen","Ndufb3"
0.00348388074400565,1.19311309028121,0.029,0.012,1,"Progen","Zfp993"
0.00355122193796004,0.946048929110886,0.057,0.032,1,"Progen","Amigo2"
0.00361538475422064,0.634288645088461,0.234,0.186,1,"Progen","Mt2"
0.00364150961000656,0.724835181763208,0.121,0.086,1,"Progen","Bc1"
0.00365867769582457,1.42824869438254,0.026,0.011,1,"Progen","Hottip"
