"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Snx13",1075.17048333449,0.121918369420661,0.228032769194706,0.534652847707871,0.59288993256877,0.726561542474859
"Sdc1",4093.90964488038,1.37127637649194,0.13243717552058,10.3541650680919,4.00667011692177e-25,6.32783765881488e-23
"Lpin1",277.557828418541,0.206646606992667,0.258855142920782,0.798309837158259,0.424690710832666,0.583752457604533
"Pum2",4391.58845579069,0.167733110552759,0.150901206908987,1.11154253825103,0.266334890571737,0.420157488426076
"Nrcam",8.10352094748939,-0.20276304485697,1.1230272590964,-0.180550421385244,0.856720474180029,0.916233272700022
"Trib2",828.321605946634,1.5192830648238,0.319360574680375,4.75726556524498,1.96232942580225e-06,2.00454232624102e-05
"Arsg",33.9544596414899,1.31533436957763,0.64993114292158,2.0238057275805,0.0429901446755921,0.104188293051666
"Hs1bp3",315.788770347177,0.662580704727101,0.230779166953982,2.87105943518386,0.00409098597779208,0.0150255811089223
"Lratd1",31.7976933781532,7.52812780582979,1.37045529276536,5.49315825592473,3.94808699930826e-08,6.025440918814e-07
"Smc6",4218.99505829569,-0.26216106162906,0.133429233458293,-1.96479478172979,0.0494379944189913,0.116301330469178
"Apob",120.714290324283,-1.02956297510293,0.400888480866587,-2.56820293982347,0.0102227288750654,0.0324979375362072
"Amz2",541.388899732882,-0.0680879105834614,0.11814509886168,-0.576307534036398,0.564407331350739,0.703058263866181
"Gna13",1481.76896967655,-0.0241974691778003,0.114780176689475,-0.210815751253493,0.833031047035184,0.901253417266514
"Prkar1a",7847.3048489312,0.450977701622046,0.0841916965643243,5.356557950789,8.48223030767002e-08,1.19705049402219e-06
"Fam20a",341.76507356647,-0.244778739923339,0.382427978956632,-0.640064936125128,0.522130383695272,0.668707487309408
"Abca8b",13.1310880832394,2.37699173143919,0.670612141904139,3.54451042996322,0.000393342941808795,0.00207616537366295
"Rdh14",301.170697107508,0.633435482443738,0.157181041918968,4.02997381052031,5.5783067624858e-05,0.000379887014794091
"Map2k6",107.525463906326,1.65431429033113,0.319722006766295,5.17422715772071,2.28856261725791e-07,2.96206594366273e-06
"Klhl29",113.621452457311,-0.095981367706291,0.343686659667804,-0.279269983301253,0.780037640081865,0.865299429326075
"Trappc12",617.817902388762,0.655285587792061,0.15232868860042,4.30178710138424,1.69426062606149e-05,0.000133864684429007
"Adi1",423.820490389368,0.369437814852374,0.131815958512788,2.80267897013799,0.00506800886060063,0.0180618490224651
