"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.13588870131951e-211,2.9164816892492,0.84,0.245,2.30389302610802e-206,"Progen","Dcn"
1.03445037809238e-185,2.38874470198351,0.916,0.477,3.33982649070907e-181,"Progen","Col5a2"
3.26851082965272e-185,2.63700713090789,0.831,0.295,1.05527140646168e-180,"Progen","Mfap4"
1.72237226811716e-161,-2.66465915663503,0.517,0.899,5.56085110484306e-157,"Progen","Foxp1"
1.05170584851776e-159,2.14336870945356,0.914,0.565,3.39553750252443e-155,"Progen","Itm2a"
1.88405585813211e-154,2.44177861078407,0.907,0.75,6.08286274356533e-150,"Progen","Col1a2"
5.73676293508113e-154,2.13848695016907,0.656,0.14,1.85217128122029e-149,"Progen","Nrxn3"
5.62826522741793e-152,2.20580939968492,0.93,0.756,1.81714171132415e-147,"Progen","Col1a1"
2.26699034898165e-145,2.35291295600327,0.686,0.182,7.31920504072215e-141,"Progen","Adamtsl1"
1.16970026893222e-142,2.24886932163232,0.831,0.412,3.77649428827457e-138,"Progen","Col6a2"
2.41177939527237e-141,1.38346061975681,0.965,0.837,7.78667095557637e-137,"Progen","Gas5"
5.77372126212987e-135,2.63323521582668,0.575,0.116,1.86410364669125e-130,"Progen","Ifitm1"
4.44755368093559e-132,2.08465856987602,0.838,0.449,1.43593718142686e-127,"Progen","Col6a1"
2.14675068927109e-129,2.08192322452473,0.635,0.149,6.93099927538064e-125,"Progen","Gria4"
4.05743854677483e-124,1.88977912576274,0.827,0.414,1.30998460921172e-119,"Progen","Plagl1"
1.10730702923686e-121,1.55698004290233,0.933,0.721,3.57505147459412e-117,"Progen","Col5a1"
4.25411839398692e-118,1.85798154881464,0.651,0.183,1.37348466468262e-113,"Progen","Postn"
1.12324400666315e-115,2.05844099592018,0.766,0.353,3.62650559991266e-111,"Progen","Lsp1"
1.72775008980649e-114,0.984215340208443,0.997,0.955,5.57821393994922e-110,"Progen","Rpl41"
1.03932448781501e-110,2.03887678429115,0.696,0.255,3.35556304135953e-106,"Progen","Lrmda"
2.27926274120808e-110,-2.69697397717776,0.146,0.669,7.3588276862644e-106,"Progen","Cers6"
4.24647523882051e-110,1.54398624874314,0.872,0.713,1.37101699560559e-105,"Progen","Fbln1"
4.76947857932896e-108,-2.47522887710349,0.215,0.706,1.53987385412215e-103,"Progen","Tle4"
1.09803262219945e-107,3.31507301245219,0.448,0.08,3.54510812403314e-103,"Progen","Cpz"
1.45869243511801e-107,1.69294903036883,0.898,0.558,4.709534396022e-103,"Progen","Apoe"
1.86249331942418e-107,1.5505121715541,0.852,0.512,6.0132459310929e-103,"Progen","Bgn"
3.36370629487388e-107,1.31966425118337,0.791,0.28,1.08600621436298e-102,"Progen","Xist"
6.06396443762536e-107,2.16409594884903,0.59,0.173,1.95781155833172e-102,"Progen","Pltp"
4.72056085764168e-106,0.89357562590531,0.993,0.955,1.52408027849819e-101,"Progen","Rps28"
8.15559933734531e-106,1.41338324939289,0.704,0.233,2.63311680205531e-101,"Progen","Bnc2"
7.651228813501e-105,0.984087755429204,0.987,0.874,2.47027573472693e-100,"Progen","Rps3a1"
4.60627758623698e-104,1.69549276833485,0.796,0.434,1.48718278149247e-99,"Progen","Olfml3"
2.15034344923592e-103,0.818657131176783,1,0.972,6.9425988602031e-99,"Progen","Rpl37a"
2.34824951633357e-103,0.908498985955044,0.982,0.822,7.58155838843458e-99,"Progen","Rpl31"
1.23974737694203e-101,3.47827725807448,0.35,0.036,4.00264838119503e-97,"Progen","Hand2"
1.39426209233118e-101,0.912049937148893,0.992,0.929,4.50151459130045e-97,"Progen","Rps26"
3.88534623933111e-101,0.877277025064698,0.997,0.957,1.25442288683044e-96,"Progen","Rpl23"
4.35082098235782e-100,-2.4896861203739,0.258,0.705,1.40470606236404e-95,"Progen","Ank3"
4.13192587146643e-98,2.5804250719551,0.495,0.119,1.33403358686165e-93,"Progen","Maf"
1.44499254666686e-96,3.24790023286855,0.365,0.048,4.66530293616862e-92,"Progen","Ace2"
5.29578556999335e-96,-1.84844364158277,0.338,0.771,1.70979732912805e-91,"Progen","Igf1r"
1.22041205572352e-95,0.856762308998483,0.987,0.916,3.94022236310895e-91,"Progen","Rpl27a"
3.26737258884524e-95,0.955731655947585,0.99,0.899,1.05490391403457e-90,"Progen","Rpl39"
3.85030709542553e-95,1.09827144299488,0.901,0.522,1.24311014882909e-90,"Progen","Ncam1"
6.18133987706374e-95,-1.64188143370569,0.554,0.853,1.9957073927088e-90,"Progen","Msi2"
6.11837015145548e-94,0.854032261657212,0.99,0.95,1.97537698709892e-89,"Progen","Rps24"
3.912619114037e-92,0.83093509758629,0.989,0.923,1.26322820715799e-87,"Progen","Rps12"
1.99380904777548e-91,1.10201798844265,0.946,0.776,6.43721189164792e-87,"Progen","Cd63"
4.97731362460398e-91,0.767807722347771,0.996,0.965,1.60697547683964e-86,"Progen","Eef1a1"
2.78942258217701e-90,1.9770526595265,0.563,0.18,9.00592974881671e-86,"Progen","Pitx2"
3.01865821064983e-90,0.857369863496705,0.996,0.929,9.74603989890404e-86,"Progen","Rplp1"
1.36898205502004e-89,2.86053779816188,0.342,0.042,4.41989546283769e-85,"Progen","Hand2os1"
4.28875287677759e-89,-3.44181380829619,0.074,0.515,1.38466675379641e-84,"Progen","Rbfox1"
1.01805787995076e-88,2.55149997916995,0.342,0.045,3.28690167120901e-84,"Progen","Thsd7a"
1.20688886409519e-88,0.815649217292441,0.996,0.938,3.89656138661772e-84,"Progen","Rps14"
2.06995487209835e-88,-1.71474538710115,0.318,0.755,6.68305630005673e-84,"Progen","Akt3"
8.25998341205524e-88,1.604843391021,0.696,0.306,2.66681824441616e-83,"Progen","Adamts2"
1.48185891381054e-87,2.39144910316506,0.418,0.086,4.7843296891287e-83,"Progen","Fndc1"
4.50512613384799e-87,0.781786648202666,0.999,0.952,1.45452502357416e-82,"Progen","Rpl13"
4.62990914268755e-86,1.33723310951389,0.756,0.39,1.4948124658081e-81,"Progen","Dlk1"
1.36428637171146e-85,0.792796804988944,0.992,0.918,4.40473497970762e-81,"Progen","Rps23"
1.48255584028454e-85,-2.8340419157355,0.123,0.559,4.78657978594268e-81,"Progen","Fat3"
3.08407583979143e-85,1.51476856467117,0.76,0.409,9.9572472563506e-81,"Progen","Ltbp4"
1.86577166190075e-84,1.05197600809623,0.936,0.826,6.02383038761276e-80,"Progen","Serpinh1"
3.1561879227242e-84,-3.04866320131002,0.188,0.59,1.01900683273074e-79,"Progen","Rgs5"
3.69236154428706e-84,2.08393554627247,0.531,0.169,1.19211584818852e-79,"Progen","Thbs2"
7.86774240418353e-84,-3.37345463755177,0.078,0.498,2.54017931261469e-79,"Progen","A2m"
2.86969309894218e-83,-2.05947987113992,0.381,0.757,9.26509113924472e-79,"Progen","Rora"
8.84542968556257e-83,-3.57959695982548,0.054,0.469,2.85583542828073e-78,"Progen","Cadps2"
1.87267453678581e-82,0.732083890306482,0.99,0.922,6.04611700946667e-78,"Progen","Rpl38"
3.20390326120471e-82,-4.10764863956958,0.043,0.451,1.03441220691255e-77,"Progen","Ntm"
3.61802438301371e-82,0.787773363857978,0.993,0.901,1.16811535229981e-77,"Progen","Rps9"
1.3284488382066e-81,-2.05067988433332,0.241,0.677,4.28902991903383e-77,"Progen","Tmtc2"
1.07116027669221e-80,0.734210967320421,0.996,0.941,3.45834806932848e-76,"Progen","Rps27a"
2.40142873287224e-79,0.748529100341261,0.999,0.957,7.75325280695131e-75,"Progen","Tpt1"
3.45194838236645e-79,1.27884346157655,0.639,0.225,1.11449605473083e-74,"Progen","Gm42047"
5.11934039468525e-79,0.847084315135051,0.992,0.928,1.65283023982808e-74,"Progen","Rpl32"
5.45487150326926e-79,0.841983044823771,0.976,0.858,1.76115981354551e-74,"Progen","Rplp0"
6.79790533430069e-79,0.721041487050593,0.997,0.943,2.19477171623232e-74,"Progen","Rps19"
7.3676706484874e-79,0.877872675358158,0.971,0.831,2.37872614557064e-74,"Progen","Rpl36a"
9.79314549264081e-79,0.759652321679191,0.992,0.934,3.16181495375401e-74,"Progen","Rpl35a"
1.15725142772281e-78,0.877384293033573,0.961,0.751,3.73630195954585e-74,"Progen","Rpl29"
2.07547865600838e-78,0.745250420670746,1,0.938,6.70089038878867e-74,"Progen","Rps8"
2.36987504065878e-78,1.70065046288586,0.632,0.27,7.65137855627094e-74,"Progen","Pmp22"
4.81684754001356e-78,0.824796031975659,0.985,0.907,1.55516739676878e-73,"Progen","Rpl28"
1.95320403438443e-77,0.761014932352482,0.992,0.924,6.30611454541358e-73,"Progen","Rps20"
3.09631510124231e-76,2.37167288156843,0.367,0.07,9.99676293587091e-72,"Progen","Smoc2"
3.40479532989763e-76,-2.59864169239822,0.119,0.529,1.09927222021075e-71,"Progen","Timp3"
1.63695733514241e-75,0.772760597483858,0.989,0.908,5.28508045224078e-71,"Progen","Rpl17"
2.51360288330424e-75,1.79249667670979,0.491,0.143,8.11541826903608e-71,"Progen","Rhox5"
8.8623652358512e-75,0.714790108414597,0.992,0.922,2.86130324004692e-70,"Progen","Rpsa"
1.59677735522374e-74,2.47385404248043,0.418,0.109,5.15535536907537e-70,"Progen","Abi3bp"
2.44310067008089e-74,0.776704341079239,0.979,0.845,7.88779482342318e-70,"Progen","Rpl5"
1.58781912830579e-73,1.44294533697649,0.497,0.154,5.12643283764806e-69,"Progen","Eln"
1.82162969248639e-73,1.16184139936416,0.833,0.596,5.88131362516157e-69,"Progen","Mmp2"
1.91502199852968e-73,0.771926188105563,0.992,0.896,6.18284002445293e-69,"Progen","Rps18"
5.54031241019779e-73,0.756331032012105,0.98,0.892,1.78874526475646e-68,"Progen","Rpl7"
9.39099421813808e-73,2.15455462509146,0.389,0.088,3.03197639326806e-68,"Progen","Npr3"
9.89898472846213e-73,-4.8175055397869,0.031,0.398,3.19598620943128e-68,"Progen","Mef2c"
2.62980676438045e-72,1.63940762710745,0.653,0.317,8.49059411947871e-68,"Progen","Nid2"
5.11920253914523e-72,2.73761883192705,0.35,0.071,1.65278573178843e-67,"Progen","Cd34"
1.36924006579153e-71,-2.02671383009329,0.236,0.631,4.42072847641453e-67,"Progen","Zfp608"
2.06061958096616e-71,-1.49655492631029,0.439,0.781,6.65291637910735e-67,"Progen","2610307P16Rik"
2.7849096109105e-71,1.94654835720786,0.537,0.205,8.99135916978564e-67,"Progen","Lox"
3.18971454404443e-71,0.995910677031512,0.968,0.91,1.02983123769019e-66,"Progen","Sparc"
4.57172656710422e-71,0.918633969952162,0.918,0.803,1.47602763945527e-66,"Progen","Hdlbp"
5.39146387362856e-71,0.762303594592613,0.983,0.887,1.74068802623972e-66,"Progen","Rpl9"
1.4685043625494e-70,0.685463971798418,0.992,0.856,4.741213184927e-66,"Progen","Rps15"
2.02105289525941e-70,-2.98961217831263,0.152,0.52,6.52517137763454e-66,"Progen","Itga8"
3.5407801602045e-70,0.953587809851654,0.957,0.831,1.14317628252362e-65,"Progen","Ftl1"
4.09990484279292e-70,0.746155080128722,0.987,0.905,1.32369527754412e-65,"Progen","Rps21"
5.34274344024552e-70,1.23961109440983,0.784,0.514,1.72495814711767e-65,"Progen","Ppic"
1.07861428863609e-69,0.778106826731728,0.983,0.87,3.48241409229047e-65,"Progen","Rps4x"
1.75328090965706e-69,1.35914463923002,0.844,0.651,5.66064274491877e-65,"Progen","S100a6"
3.28355894621791e-69,3.23666174219106,0.307,0.053,1.06012984137591e-64,"Progen","Ogn"
9.77502482544003e-69,-3.10620804225076,0.089,0.458,3.15596451514157e-64,"Progen","Vav3"
1.37200917093718e-68,2.14692575518105,0.418,0.116,4.42966880928777e-64,"Progen","Khdrbs3"
1.40322302738389e-68,0.70579789080054,0.986,0.894,4.53044586621164e-64,"Progen","Rpl18a"
3.31305244197205e-68,-3.01904249395738,0.066,0.434,1.0696521114151e-63,"Progen","Pde10a"
8.34348239613682e-68,1.92434603241985,0.526,0.205,2.69377672641673e-63,"Progen","Dkk3"
9.65928211561167e-68,0.941028315168896,0.911,0.739,3.11859582384638e-63,"Progen","Vcan"
1.51101436788291e-67,0.633659764555606,0.993,0.904,4.87846098814677e-63,"Progen","Rpl13a"
7.55381046450045e-67,0.756606702773601,0.983,0.867,2.43882324656862e-62,"Progen","Rps5"
1.25235476827216e-66,1.09193618360103,0.775,0.433,4.04335260484349e-62,"Progen","Epha3"
2.45282243846843e-65,2.96513329393495,0.259,0.034,7.91918252483918e-61,"Progen","Nrn1"
2.45349593682649e-65,0.73143534550381,0.974,0.881,7.921356981638e-61,"Progen","Rps13"
2.91422363696426e-65,1.30607052130717,0.584,0.222,9.4088624343028e-61,"Progen","Pet2"
2.98356429941513e-65,-3.01349163191833,0.096,0.456,9.63273569709168e-61,"Progen","Adgrl2"
4.70583836428341e-65,0.707471967468086,0.976,0.837,1.51932697429254e-60,"Progen","Rack1"
4.82501134067571e-65,1.29626895437803,0.799,0.596,1.55780316145056e-60,"Progen","Rcn3"
1.06288377997375e-64,-1.83879487169013,0.492,0.777,3.43162657202326e-60,"Progen","Nav3"
1.15195621432674e-64,1.77838779926357,0.586,0.276,3.71920583357532e-60,"Progen","Tcf21"
1.21020856461113e-64,0.828195136830483,0.944,0.884,3.90727937170349e-60,"Progen","Rrbp1"
1.38416901513283e-64,0.699510295988129,0.967,0.862,4.46892808225784e-60,"Progen","Rpl22"
1.42969510003794e-64,1.70480643050972,0.609,0.301,4.61591359998251e-60,"Progen","Mgp"
3.61236216698552e-64,0.688593095028722,0.983,0.91,1.16628724923294e-59,"Progen","Rpl34"
4.90825999431706e-64,0.714372751741494,0.972,0.82,1.58468082176521e-59,"Progen","Rpl4"
6.64048788258942e-64,0.703979158911965,0.987,0.904,2.14394791777282e-59,"Progen","Rps10"
7.63370995229366e-64,2.97904261112805,0.332,0.076,2.46461959519753e-59,"Progen","Spon2"
1.51540559621651e-63,-2.21230673063129,0.19,0.552,4.89263850794463e-59,"Progen","Mtss1"
2.16537588414453e-63,1.22532361227739,0.841,0.616,6.99113257954902e-59,"Progen","2410006H16Rik"
5.64930564944997e-63,-1.19832930225636,0.611,0.849,1.82393482198142e-58,"Progen","Ppp3ca"
7.49718235891309e-63,2.9597334648561,0.275,0.045,2.42054029639868e-58,"Progen","Osr1"
1.01146913044027e-62,-3.25502079724667,0.138,0.48,3.26562923453945e-58,"Progen","Aldh1a2"
1.01226773798383e-62,-2.65944094718494,0.201,0.552,3.26820761885458e-58,"Progen","Hmcn1"
3.33053067412902e-62,0.672024186197384,0.978,0.815,1.0752951334493e-57,"Progen","Rpl23a"
1.24434728638427e-61,-1.88807376024468,0.257,0.621,4.01749964882024e-57,"Progen","Fryl"
1.68244546273915e-61,0.705624492795005,0.979,0.844,5.4319434209996e-57,"Progen","Rpl12"
1.99089599827312e-61,2.66659188075154,0.325,0.073,6.42780682002461e-57,"Progen","Bmp6"
2.29185877018893e-61,-1.90056989211304,0.227,0.587,7.39949522543197e-57,"Progen","Ralgps2"
2.54964271610737e-61,1.05926279369642,0.819,0.565,8.23177647322424e-57,"Progen","Mir100hg"
4.87542780628919e-61,0.759364431934432,0.967,0.832,1.57408062153853e-56,"Progen","Eef2"
1.07970921086753e-60,1.10697491124102,0.96,0.842,3.4859491582069e-56,"Progen","Jun"
1.14502431491692e-60,0.672406179222774,0.986,0.903,3.69682550314076e-56,"Progen","Rps27"
1.24296023777571e-60,-3.19678343662471,0.144,0.481,4.01302142368265e-56,"Progen","Nos1ap"
1.42604147925733e-60,0.67541746902964,0.979,0.877,4.60411751993021e-56,"Progen","Rps7"
1.51230438810474e-60,0.613667531364524,0.992,0.936,4.88262594743495e-56,"Progen","Rps29"
1.5525114588039e-60,-1.51720509104573,0.421,0.723,5.01243849589427e-56,"Progen","Ppfibp1"
2.43733887139389e-60,-3.35276488047885,0.043,0.373,7.8691922801823e-56,"Progen","Uty"
2.89290404069866e-60,-1.88097532580011,0.431,0.72,9.3400299857997e-56,"Progen","Mast4"
3.20023303214337e-60,1.53180717795159,0.509,0.193,1.03322723675781e-55,"Progen","Sema3a"
3.37112221167635e-60,0.965785263429551,0.734,0.411,1.08840051726183e-55,"Progen","Ifitm3"
4.57128231921664e-60,1.63015364926417,0.395,0.111,1.47588420958228e-55,"Progen","Pappa"
1.28099881185681e-59,0.685555820981813,0.743,0.315,4.13583276396091e-55,"Progen","Cdh18"
1.62501705545205e-59,-1.72677567892245,0.382,0.706,5.24653006523248e-55,"Progen","Cblb"
1.78134242626764e-59,1.9562403603216,0.481,0.197,5.75124215744771e-55,"Progen","Gpr153"
1.45564580669815e-58,-2.4806102361543,0.067,0.404,4.69969805150566e-54,"Progen","Parp8"
2.26354719579072e-58,-2.11832899339966,0.287,0.612,7.30808847632991e-54,"Progen","Abcg2"
4.21919919407698e-58,-4.21048819923783,0.036,0.349,1.36221065179969e-53,"Progen","Erbb4"
4.56698316485632e-58,-3.40395908991503,0.061,0.384,1.47449618460551e-53,"Progen","Chn1"
5.09344090841273e-58,-3.40395668877611,0.045,0.366,1.64446833169013e-53,"Progen","Sorcs1"
6.85164048842953e-58,0.916564601318819,0.88,0.662,2.21212064809436e-53,"Progen","Nsa2"
1.41214681963301e-57,1.26392952007712,0.633,0.315,4.55925722186714e-53,"Progen","Nfix"
2.22584533411427e-57,1.3812294327234,0.704,0.428,7.18636424572132e-53,"Progen","Islr"
2.47400314691341e-57,-1.27120746592392,0.739,0.863,7.98756656012462e-53,"Progen","Ptprd"
2.62240593419442e-57,0.93781722132058,0.861,0.656,8.46669979914009e-53,"Progen","Cox7a2l"
2.74461125703898e-57,3.63727011325812,0.205,0.021,8.86125190447604e-53,"Progen","Entpd2"
7.49375980273049e-57,0.911398093232195,0.914,0.759,2.41943528990957e-52,"Progen","Ppib"
9.11122545638966e-57,-2.05380972496688,0.165,0.514,2.94165025084997e-52,"Progen","Robo1"
1.14013019429544e-56,1.81594638867525,0.418,0.141,3.68102434530226e-52,"Progen","Cd248"
1.47902543609624e-56,-1.1431790846771,0.495,0.789,4.77518152298032e-52,"Progen","Cux1"
2.08575601743047e-56,1.18907519617725,0.565,0.242,6.73407187787601e-52,"Progen","Nkain3"
2.23081063324654e-56,1.81306109228582,0.477,0.182,7.20239521049978e-52,"Progen","Gas6"
2.71581583569906e-56,0.941836683924461,0.852,0.638,8.768283007138e-52,"Progen","Meg3"
4.72480877262226e-56,1.45555188231991,0.646,0.361,1.52545176032882e-51,"Progen","Col16a1"
6.70236418405767e-56,0.621183600446082,0.987,0.901,2.16392530046486e-51,"Progen","Rpl24"
6.98859153897182e-56,0.606144083259107,0.993,0.91,2.25633666427244e-51,"Progen","Rpl19"
9.30884016387262e-56,0.658637973459726,0.98,0.903,3.00545213530791e-51,"Progen","Rps15a"
1.47506500831242e-55,0.902034643183616,0.869,0.704,4.76239488583748e-51,"Progen","Ctsl"
2.68963975939344e-55,-1.8540652741688,0.179,0.525,8.68377092717767e-51,"Progen","Asap2"
4.38605685268199e-55,0.621918792591445,0.986,0.872,1.41608231545691e-50,"Progen","Rpl18"
5.73246244140982e-55,1.45209652742436,0.473,0.171,1.85078282383357e-50,"Progen","Hpse2"
7.00742922468536e-55,0.745747872527042,0.934,0.776,2.26241859948192e-50,"Progen","Eef1g"
7.91207277489949e-55,-1.89786237368376,0.194,0.528,2.55449181610405e-50,"Progen","Plat"
8.03584484743413e-55,0.619335612820227,0.986,0.901,2.59445286744258e-50,"Progen","Rpl30"
1.17286576804363e-54,0.60312581045505,0.99,0.897,3.78671441870568e-50,"Progen","Rpl8"
1.96784782851233e-54,-1.77071345139987,0.266,0.587,6.35339349913492e-50,"Progen","Hmga2"
3.1380661687998e-54,1.49940155948671,0.637,0.364,1.0131560432587e-49,"Progen","Zfp36"
3.32444194370777e-54,1.91917354754865,0.368,0.11,1.07332932594549e-49,"Progen","Ly6k"
9.209672904704e-54,-2.06945584903195,0.232,0.548,2.97343499401273e-49,"Progen","F2r"
9.59406920258118e-54,1.36466584626159,0.643,0.364,3.09754118274536e-49,"Progen","Creb3l1"
1.38020555672489e-53,-1.52743356218562,0.485,0.77,4.45613166044197e-49,"Progen","Magi1"
1.75691607261204e-53,0.609747649295637,0.992,0.915,5.67237923203523e-49,"Progen","Rps16"
1.95576655717683e-53,-1.2433479581679,0.517,0.768,6.31438790650112e-49,"Progen","Zfp704"
5.32300675511064e-53,0.982465184717041,0.921,0.78,1.71858596095502e-48,"Progen","Fos"
6.6783314137291e-53,-2.235437407071,0.152,0.48,2.15616608023658e-48,"Progen","Ldlrad4"
7.73561587453769e-53,-1.66859596365112,0.349,0.661,2.49752094125324e-48,"Progen","Stox2"
1.37280963145653e-52,0.843352802358604,0.883,0.74,4.43225317612054e-48,"Progen","P4hb"
1.4668357892583e-52,0.65536404934092,0.967,0.813,4.73582602919934e-48,"Progen","Rpl7a"
1.47361720915317e-52,0.63646477138529,0.969,0.85,4.75772052147192e-48,"Progen","Rpl10a"
2.02752991907832e-52,0.64257038617168,0.986,0.86,6.54608309673626e-48,"Progen","Rps3"
2.23851615332184e-52,-1.94901826941555,0.166,0.501,7.22727325261489e-48,"Progen","March3"
5.28450705590687e-52,0.805696391476255,0.936,0.817,1.70615594807009e-47,"Progen","Jund"
8.52202752263941e-52,-2.84016953927463,0.077,0.382,2.75142180595936e-47,"Progen","Mark1"
1.35833874355436e-51,3.247755764394,0.219,0.033,4.3855324674396e-47,"Progen","Srpx2"
1.60378132402243e-51,0.646630186987579,0.957,0.873,5.17796838273881e-47,"Progen","Zeb2"
1.98478453635017e-51,-3.0385705758808,0.056,0.352,6.40807535406015e-47,"Progen","Zfpm2"
5.00305120965093e-51,1.06410569693432,0.866,0.683,1.6152851135479e-46,"Progen","Egr1"
6.16347897659428e-51,1.14784829093903,0.466,0.177,1.98994082238323e-46,"Progen","Ndufa4l2"
9.01856539123189e-51,-1.08799317382427,0.614,0.852,2.91173402221313e-46,"Progen","Macf1"
1.63861579165559e-50,0.582138197106159,0.972,0.841,5.29043494493925e-46,"Progen","Rpl14"
1.76242631685667e-50,0.643252555773982,0.968,0.831,5.69016960660345e-46,"Progen","Rps6"
3.91299251661191e-50,-2.44649203275194,0.139,0.449,1.26334876391332e-45,"Progen","Phactr1"
4.81910313053047e-50,0.548727171160842,0.65,0.292,1.55589563672307e-45,"Progen","Slit3"
4.98556243586064e-50,0.991843826524115,0.798,0.609,1.60963868804197e-45,"Progen","Sfr1"
9.19787140208149e-50,0.463346638528058,0.999,0.999,2.96962476087603e-45,"Progen","Cmss1"
9.46437942004416e-50,0.623592726244161,0.975,0.862,3.05566953955546e-45,"Progen","Rps2"
1.14222214287892e-49,1.77427180362174,0.328,0.089,3.68777841049887e-45,"Progen","Kcnd3"
1.27481023697262e-49,-3.39759243896344,0.035,0.314,4.11585233108981e-45,"Progen","Chrdl1"
1.31195543553352e-49,-1.52725544096324,0.432,0.71,4.23577931916353e-45,"Progen","Maml2"
2.20414017130658e-49,-2.63799569330661,0.056,0.348,7.11628695708042e-45,"Progen","Chst8"
2.38522158511247e-49,-2.67576457867713,0.089,0.387,7.70092640969412e-45,"Progen","Boc"
3.69073146925298e-49,0.68922857832023,0.745,0.425,1.19158956216302e-44,"Progen","Cxcl12"
6.76657974371557e-49,0.60298832220233,0.972,0.851,2.18465793605601e-44,"Progen","Eef1b2"
1.20726680338057e-48,-1.55790482550152,0.349,0.643,3.89778160139451e-44,"Progen","Fnbp1"
1.40020515684427e-48,0.561971140565677,0.983,0.896,4.52070236938741e-44,"Progen","Rpl26"
1.82958589863545e-48,1.45967577290019,0.597,0.361,5.90700103233441e-44,"Progen","P4ha2"
2.14023979949553e-48,1.61846872531965,0.48,0.213,6.90997821665126e-44,"Progen","Bmp4"
2.57986474326252e-48,1.33886445695206,0.545,0.268,8.32935131009738e-44,"Progen","Ptch1"
2.93375628616378e-48,-2.73556592157267,0.119,0.414,9.47192554550839e-44,"Progen","Crybg3"
4.83162933447509e-48,3.06959456680419,0.206,0.032,1.55993984692863e-43,"Progen","Ly6h"
4.85867021665189e-48,-2.21468360740915,0.197,0.498,1.56867026614823e-43,"Progen","Stmn1"
8.73614002785754e-48,0.560013467396407,0.923,0.66,2.82055016939409e-43,"Progen","Igf2"
1.70006631808871e-47,2.3929078576024,0.248,0.051,5.48883411458122e-43,"Progen","Wdr49"
1.72266949470826e-47,0.866261214284989,0.898,0.766,5.5618107306151e-43,"Progen","Fosb"
2.29087778890584e-47,0.509751739893131,0.996,0.925,7.39632802926139e-43,"Progen","Rplp2"
2.66093264547153e-47,4.31788931696849,0.153,0.011,8.59108713916937e-43,"Progen","Clec3b"
6.38774308978397e-47,-1.81611525223684,0.201,0.51,2.06234673396765e-42,"Progen","Afdn"
6.67066633274988e-47,-2.15700544150056,0.151,0.446,2.15369133219163e-42,"Progen","Hoxa9"
6.78123679493734e-47,-1.01143016277702,0.612,0.82,2.18939011161347e-42,"Progen","Sept11"
7.36550582335048e-47,1.54677286429252,0.623,0.343,2.37802721012694e-42,"Progen","Hspa1a"
1.0821089411924e-46,-2.89580299011903,0.047,0.323,3.49369692753378e-42,"Progen","Etv1"
1.13821754288095e-46,2.32143511471052,0.282,0.072,3.67484915894543e-42,"Progen","C1ra"
1.24276563511509e-46,-3.26617427990383,0.047,0.322,4.01239312953259e-42,"Progen","Ppp1r14c"
1.28745645168869e-46,1.42807156201213,0.654,0.402,4.15668189992211e-42,"Progen","Socs3"
1.55893831884652e-46,-2.59648037148618,0.121,0.417,5.03318825622788e-42,"Progen","H19"
1.84907313214194e-46,-1.88776876274452,0.16,0.466,5.96991751443348e-42,"Progen","Slc16a2"
1.90315931530634e-46,1.33237873781196,0.382,0.13,6.14454016539807e-42,"Progen","Pdgfd"
1.96539732811665e-46,1.47918250038452,0.43,0.166,6.34548181355741e-42,"Progen","Csgalnact1"
2.04939218086437e-46,-3.61526982440394,0.053,0.323,6.61666759513871e-42,"Progen","Bmper"
2.39367194417315e-46,0.782679949653191,0.933,0.827,7.72820923895745e-42,"Progen","Arf4"
2.49770146774718e-46,-1.66074783923003,0.395,0.681,8.06407895876853e-42,"Progen","Tns3"
3.88532578544201e-46,-2.55178100081845,0.066,0.346,1.25441628308781e-41,"Progen","Klf12"
6.95813513415026e-46,0.553700465533804,0.987,0.914,2.24650350941175e-41,"Progen","Rpl37"
7.23330208521587e-46,1.91404717440154,0.331,0.103,2.3353439112328e-41,"Progen","Kctd12"
8.03550662329999e-46,1.73490257639504,0.319,0.093,2.59434366839864e-41,"Progen","Lgi2"
8.52120255285986e-46,-2.54487138597906,0.174,0.465,2.75115545621633e-41,"Progen","Negr1"
1.09023313554536e-45,-2.19978128676655,0.117,0.407,3.51992670142176e-41,"Progen","Myo1d"
1.3920768155849e-45,-1.23119700662578,0.424,0.699,4.49445920679742e-41,"Progen","Myo10"
1.71484226990665e-45,0.75697574824679,0.886,0.674,5.53653975262063e-41,"Progen","Sec61g"
3.24340224074248e-45,0.932034246582212,0.813,0.606,1.04716484744612e-40,"Progen","Gm10076"
5.86590088677668e-45,-1.51259651563508,0.332,0.629,1.89386476030472e-40,"Progen","Syne1"
7.90612417212393e-45,-1.96934604946749,0.232,0.514,2.55257125021193e-40,"Progen","Mmd"
9.74538357181923e-45,2.19038803596485,0.259,0.061,3.14639453999756e-40,"Progen","Itih5"
1.07302613916438e-44,-2.00655265456274,0.212,0.515,3.46437219290611e-40,"Progen","B3galt1"
1.24927640295648e-44,2.40608672381469,0.225,0.044,4.0334137945853e-40,"Progen","Fendrr"
4.89145736904859e-44,0.5825098457245,0.983,0.864,1.57925592617103e-39,"Progen","Rpl3"
5.23916769933737e-44,0.519493087741975,0.983,0.89,1.69151768340806e-39,"Progen","Rpl21"
5.41847628346608e-44,-2.74371181587527,0.046,0.307,1.74940925287986e-39,"Progen","Nostrin"
