"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.25722691634621e-16,2.77996596893914,0.055,0.003,4.05908282211538e-12,"5","G630055G22Rik"
1.26849728148161e-16,4.10936927057214,0.041,0.001,4.09547032299153e-12,"5","Gm9767"
1.2888066597084e-16,3.87558724945884,0.055,0.003,4.16104118153455e-12,"5","Gm40038"
1.34616319464634e-16,1.79925509283617,0.384,0.143,4.34622249023516e-12,"5","Gprc5c"
1.39720021388783e-16,0.610808116484768,0.993,0.957,4.51100061055826e-12,"5","Rps8"
1.40344273620754e-16,2.30818690124304,0.178,0.036,4.53115521811968e-12,"5","Fzd6"
1.40367305035097e-16,0.73846284572607,0.973,0.884,4.53189881036315e-12,"5","mt-Nd3"
1.43217723515109e-16,0.658343773210758,0.959,0.851,4.62392742140882e-12,"5","Rps17"
1.44568661356464e-16,1.87259317122525,0.452,0.197,4.66754380055481e-12,"5","Arhgap39"
1.55556182733587e-16,1.63046344687656,0.452,0.189,5.02228691573658e-12,"5","Thoc6"
1.72873598127765e-16,0.982863655110467,0.897,0.708,5.58139698915303e-12,"5","Ndufa13"
1.83955034297032e-16,0.68860769031567,0.938,0.819,5.93917223731396e-12,"5","Rpl29"
2.03884605614694e-16,1.12229569683075,0.719,0.443,6.58261837687601e-12,"5","Tmem65"
2.04214060857893e-16,1.12851635009035,0.733,0.45,6.59325516885792e-12,"5","Nol7"
2.52292870418174e-16,1.78458989276084,0.274,0.077,8.14552761432115e-12,"5","Unc13b"
2.56633001777574e-16,1.6705182945283,0.795,0.546,8.28565309539076e-12,"5","Col25a1"
2.58034356646772e-16,2.61392588923706,0.151,0.027,8.33089723869769e-12,"5","Mreg"
2.79278367506411e-16,3.65870762008982,0.082,0.008,9.01678137331199e-12,"5","Fzd10os"
2.84415168003366e-16,0.73200402958777,0.993,0.996,9.18262811415669e-12,"5","mt-Co1"
3.03072030817583e-16,1.62575568490006,0.459,0.189,9.78498358697648e-12,"5","Gadd45a"
