"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.46235206896085e-24,3.0158146210846,0.035,0.003,1.1178549889847e-19,"TR Diff Myo","Pipox"
4.33377733436566e-24,1.3600791680034,0.192,0.067,1.3992033501733e-19,"TR Diff Myo","Bub1b"
4.49484925402547e-24,1.79041700595757,0.15,0.045,1.45120703015466e-19,"TR Diff Myo","Efcab11"
4.73047853782666e-24,1.56427426408862,0.236,0.093,1.52728230072272e-19,"TR Diff Myo","Tacc3"
4.8227421016889e-24,0.535757043397694,0.967,0.933,1.55707051495128e-19,"TR Diff Myo","Ptma"
5.43071443877896e-24,1.09137819710799,0.549,0.355,1.75336046370418e-19,"TR Diff Myo","Zfp280d"
5.48235918711482e-24,0.744681608994961,0.299,0.124,1.77003448715189e-19,"TR Diff Myo","Nid2"
5.60152319088719e-24,0.719953529553568,0.21,0.073,1.80850777740984e-19,"TR Diff Myo","Pitx2"
6.17814852327557e-24,2.19392234500497,0.208,0.08,1.99467703222475e-19,"TR Diff Myo","Tst"
6.21560362489998e-24,0.769535462770311,0.715,0.58,2.00676978633521e-19,"TR Diff Myo","Nap1l1"
7.32429071806136e-24,1.56684599232147,0.25,0.104,2.36472050123329e-19,"TR Diff Myo","Tpx2"
7.59875590134009e-24,0.570976365857213,0.598,0.376,2.45333433030666e-19,"TR Diff Myo","Ccdc88a"
7.65491063070975e-24,1.38012151729573,0.39,0.217,2.47146444623095e-19,"TR Diff Myo","Rrm1"
8.20420012476067e-24,0.639889096443391,0.799,0.683,2.64880805228023e-19,"TR Diff Myo","Snrpg"
8.27633075431672e-24,1.30175236837398,0.112,0.028,2.6720961473387e-19,"TR Diff Myo","Hist1h2ak"
9.17393813133151e-24,0.949737598039157,0.353,0.167,2.96189766508169e-19,"TR Diff Myo","Tbc1d16"
9.26295602170233e-24,1.26676622647231,0.346,0.174,2.99063798116681e-19,"TR Diff Myo","Dnajc9"
1.00336135038213e-23,2.76348083285172,0.037,0.004,3.23945245584375e-19,"TR Diff Myo","Myh6"
1.14223630490816e-23,0.987845610019794,0.481,0.284,3.68782413402649e-19,"TR Diff Myo","Hjurp"
1.28079286113684e-23,0.628351720862651,0.731,0.539,4.1351678314664e-19,"TR Diff Myo","Luc7l3"
1.38647115322356e-23,0.852661020362578,0.64,0.453,4.4763607652976e-19,"TR Diff Myo","Asxl1"
1.3891286223978e-23,0.500733812683201,0.953,0.873,4.48494067027355e-19,"TR Diff Myo","Rpl18a"
1.41771032202539e-23,3.8451634389358,0.063,0.01,4.57721954569118e-19,"TR Diff Myo","Kcnq4"
1.44511675710435e-23,1.93698622048567,0.343,0.179,4.6657039619871e-19,"TR Diff Myo","Gnai1"
1.47382794056556e-23,1.25453428886683,0.252,0.102,4.75840088890995e-19,"TR Diff Myo","Mark1"
1.52232947969094e-23,1.44143509840662,0.404,0.233,4.91499295813017e-19,"TR Diff Myo","Dctpp1"
1.5498109248634e-23,1.82754429463575,0.255,0.111,5.00371955201396e-19,"TR Diff Myo","Syce2"
1.57402977039901e-23,2.02236251608989,0.152,0.047,5.08191251671023e-19,"TR Diff Myo","Ahcy"
1.64750516632557e-23,1.272302197412,0.402,0.225,5.31913517999873e-19,"TR Diff Myo","Gprasp1"
1.6687037921087e-23,0.817344422794399,0.215,0.076,5.38757706320216e-19,"TR Diff Myo","Traf3ip3"
1.79462644590398e-23,0.894592820414502,0.631,0.47,5.7941309432456e-19,"TR Diff Myo","Smc1a"
2.14051971874334e-23,1.60637947804766,0.341,0.175,6.91088196393476e-19,"TR Diff Myo","Gkap1"
2.16774545650606e-23,1.79262681547834,0.173,0.058,6.99878298087547e-19,"TR Diff Myo","BC067074"
2.5419907092027e-23,0.62363170247413,0.713,0.504,8.20707120373184e-19,"TR Diff Myo","Notch2"
2.58132623274689e-23,0.500098171832371,0.951,0.838,8.33406987504659e-19,"TR Diff Myo","Rps2"
