"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.53790094245635e-18,0.774052383459941,0.34,0.161,1.14224669828146e-13,"2","Pip5k1b"
3.59186850101041e-18,1.20529330579707,0.307,0.14,1.15967066423622e-13,"2","Armc10"
3.85139532865199e-18,0.621735447436504,0.626,0.361,1.24346149580858e-13,"2","Tead2"
3.97006394668753e-18,0.676584611586847,0.63,0.391,1.28177484582754e-13,"2","Loxl2"
3.98541751314223e-18,0.544022241390664,0.641,0.399,1.2867318982931e-13,"2","Pros1"
4.87825528463705e-18,0.597728371134869,0.656,0.412,1.57499350119792e-13,"2","Tgoln1"
5.05264492403239e-18,0.328196235505201,0.939,0.804,1.6312969401731e-13,"2","Col4a1"
5.60807537190587e-18,0.915401460506504,0.351,0.167,1.81062321457353e-13,"2","Dnajc15"
5.8435765977359e-18,0.359172001574263,0.756,0.492,1.88665714034501e-13,"2","Syne1"
5.99217989821239e-18,0.39186313475319,0.691,0.413,1.93463520193685e-13,"2","Ptpn13"
6.46650985468353e-18,0.781868773334277,0.248,0.097,2.08777737168312e-13,"2","Megf11"
7.27519155661778e-18,0.741509111466901,0.422,0.212,2.34886834596962e-13,"2","Arhgap1"
7.43600752133081e-18,0.911952695408283,0.294,0.126,2.40078938833686e-13,"2","Hmox1"
7.5924618447772e-18,0.573395776389449,0.752,0.502,2.45130223120477e-13,"2","Pfdn2"
7.66089011865965e-18,0.645708851851831,0.67,0.43,2.47339498371045e-13,"2","Ssbp1"
8.07289704842373e-18,1.21223233300707,0.19,0.063,2.60641554105409e-13,"2","Tifa"
8.16660961856014e-18,0.76621320696183,0.426,0.226,2.63667158144833e-13,"2","Tec"
8.29144374529434e-18,1.22592919780233,0.163,0.048,2.67697552760573e-13,"2","Plau"
8.36018489826952e-18,0.801416245001133,0.516,0.29,2.6991692962553e-13,"2","Dap"
8.92769966365841e-18,0.570746495115277,0.772,0.52,2.88239711340876e-13,"2","Oip5os1"
9.14034172190219e-18,0.248706069823578,0.745,0.46,2.95105072833334e-13,"2","Ror2"
9.18117756841256e-18,0.362748891762899,0.904,0.75,2.96423498973768e-13,"2","Ppp3ca"
9.30623079235583e-18,0.552026395254972,0.787,0.574,3.00460967362e-13,"2","Gnai2"
9.4823034825289e-18,0.82470648418914,0.482,0.27,3.06145650236928e-13,"2","Bnip3"
9.63838312310581e-18,0.400817210931341,0.637,0.365,3.11184837512594e-13,"2","Prtg"
1.0161793947364e-17,0.591530670237173,0.695,0.445,3.28083679384594e-13,"2","Ccdc50"
1.06366816280333e-17,0.659735868768752,0.555,0.325,3.43415903042682e-13,"2","Eci2"
1.07332775927367e-17,0.73068498012318,0.493,0.273,3.46534600359098e-13,"2","Mrpl34"
